profile,mode,target,trial,LCP_ms,FCP_ms,successCount,canceledCount,resources
tc_profile,prefail,Medium,52,156.00,120.00,14,0,"[{""requestId"":""F1386359E0106BC4ADE2242BEDC0B519"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""1CB459DEFF15E2310026443BBEC734A6"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""9C275DE8CB69C6AEA69799404F5377CE"",""url"":""https://depth.lab-ish.com/"",""type"":""Document"",""status"":""success"",""errorText"":null,""encodedDataLength"":1099},{""requestId"":""67556.3"",""url"":""https://depth.lab-ish.com/assets/app-medium.css"",""type"":""Stylesheet"",""status"":""success"",""errorText"":null,""encodedDataLength"":148},{""requestId"":""67556.4"",""url"":""https://depth.lab-ish.com/assets/medium_1.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67556.5"",""url"":""https://depth.lab-ish.com/assets/medium_2.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67556.6"",""url"":""https://depth.lab-ish.com/assets/medium_3.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67556.7"",""url"":""https://depth.lab-ish.com/assets/medium_4.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67556.8"",""url"":""https://depth.lab-ish.com/assets/medium_5.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67556.9"",""url"":""https://depth.lab-ish.com/assets/medium_6.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67556.10"",""url"":""https://depth.lab-ish.com/assets/medium_7.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67556.11"",""url"":""https://depth.lab-ish.com/assets/medium_8.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67556.12"",""url"":""https://depth.lab-ish.com/assets/medium_9.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67556.13"",""url"":""https://depth.lab-ish.com/assets/app-medium.js"",""type"":""Script"",""status"":""success"",""errorText"":null,""encodedDataLength"":110},{""requestId"":""67556.25"",""url"":""https://depth.lab-ish.com/favicon.ico"",""type"":""Other"",""status"":""pending"",""errorText"":null,""encodedDataLength"":null}]"
tc_profile,prefail,Medium,53,184.00,100.00,14,0,"[{""requestId"":""6724B6DACF2D41ADCD99553878AD4EA5"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""222400829A95B50050BEF79C3360A7F5"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""1CEBD640DE42D0116EAD943A89F498C7"",""url"":""https://depth.lab-ish.com/"",""type"":""Document"",""status"":""success"",""errorText"":null,""encodedDataLength"":1099},{""requestId"":""67564.3"",""url"":""https://depth.lab-ish.com/assets/app-medium.css"",""type"":""Stylesheet"",""status"":""success"",""errorText"":null,""encodedDataLength"":148},{""requestId"":""67564.4"",""url"":""https://depth.lab-ish.com/assets/medium_1.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67564.5"",""url"":""https://depth.lab-ish.com/assets/medium_2.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67564.6"",""url"":""https://depth.lab-ish.com/assets/medium_3.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67564.7"",""url"":""https://depth.lab-ish.com/assets/medium_4.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67564.8"",""url"":""https://depth.lab-ish.com/assets/medium_5.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67564.9"",""url"":""https://depth.lab-ish.com/assets/medium_6.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67564.10"",""url"":""https://depth.lab-ish.com/assets/medium_7.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67564.11"",""url"":""https://depth.lab-ish.com/assets/medium_8.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67564.12"",""url"":""https://depth.lab-ish.com/assets/medium_9.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67564.13"",""url"":""https://depth.lab-ish.com/assets/app-medium.js"",""type"":""Script"",""status"":""success"",""errorText"":null,""encodedDataLength"":110}]"
tc_profile,prefail,Medium,54,136.00,120.00,14,0,"[{""requestId"":""1474A8073B6285BC98FC28F92FC03CEF"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""4E7B6B5111B3350C1B9A0DDD01E0B489"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""A4E6A41E5A8C0E127232341D16699878"",""url"":""https://depth.lab-ish.com/"",""type"":""Document"",""status"":""success"",""errorText"":null,""encodedDataLength"":1099},{""requestId"":""67568.3"",""url"":""https://depth.lab-ish.com/assets/app-medium.css"",""type"":""Stylesheet"",""status"":""success"",""errorText"":null,""encodedDataLength"":148},{""requestId"":""67568.4"",""url"":""https://depth.lab-ish.com/assets/medium_1.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67568.5"",""url"":""https://depth.lab-ish.com/assets/medium_2.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67568.6"",""url"":""https://depth.lab-ish.com/assets/medium_3.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215428},{""requestId"":""67568.7"",""url"":""https://depth.lab-ish.com/assets/medium_4.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67568.8"",""url"":""https://depth.lab-ish.com/assets/medium_5.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67568.9"",""url"":""https://depth.lab-ish.com/assets/medium_6.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67568.10"",""url"":""https://depth.lab-ish.com/assets/medium_7.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67568.11"",""url"":""https://depth.lab-ish.com/assets/medium_8.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67568.12"",""url"":""https://depth.lab-ish.com/assets/medium_9.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67568.13"",""url"":""https://depth.lab-ish.com/assets/app-medium.js"",""type"":""Script"",""status"":""success"",""errorText"":null,""encodedDataLength"":110},{""requestId"":""67568.25"",""url"":""https://depth.lab-ish.com/favicon.ico"",""type"":""Other"",""status"":""pending"",""errorText"":null,""encodedDataLength"":null}]"
tc_profile,prefail,Medium,55,148.00,100.00,14,0,"[{""requestId"":""BC8645BCF9CEB9ED85AC7B47FE4CADF8"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""873EF5DCE8832C19B82F96F494BE7D8E"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""25FB941E35AA13992C1E8D74E330BFB3"",""url"":""https://depth.lab-ish.com/"",""type"":""Document"",""status"":""success"",""errorText"":null,""encodedDataLength"":1099},{""requestId"":""67575.3"",""url"":""https://depth.lab-ish.com/assets/app-medium.css"",""type"":""Stylesheet"",""status"":""success"",""errorText"":null,""encodedDataLength"":148},{""requestId"":""67575.4"",""url"":""https://depth.lab-ish.com/assets/medium_1.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67575.5"",""url"":""https://depth.lab-ish.com/assets/medium_2.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67575.6"",""url"":""https://depth.lab-ish.com/assets/medium_3.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67575.7"",""url"":""https://depth.lab-ish.com/assets/medium_4.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67575.8"",""url"":""https://depth.lab-ish.com/assets/medium_5.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67575.9"",""url"":""https://depth.lab-ish.com/assets/medium_6.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67575.10"",""url"":""https://depth.lab-ish.com/assets/medium_7.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67575.11"",""url"":""https://depth.lab-ish.com/assets/medium_8.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67575.12"",""url"":""https://depth.lab-ish.com/assets/medium_9.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67575.13"",""url"":""https://depth.lab-ish.com/assets/app-medium.js"",""type"":""Script"",""status"":""success"",""errorText"":null,""encodedDataLength"":110},{""requestId"":""67575.25"",""url"":""https://depth.lab-ish.com/favicon.ico"",""type"":""Other"",""status"":""pending"",""errorText"":null,""encodedDataLength"":null}]"
tc_profile,prefail,Medium,56,268.00,100.00,14,0,"[{""requestId"":""35798361405580252E35FBD3AAAE6754"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""8771C6BC4B4F9162C193F890BD6380B1"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""EB4D58C06A9F2D93EF7D0D8FFC25083C"",""url"":""https://depth.lab-ish.com/"",""type"":""Document"",""status"":""success"",""errorText"":null,""encodedDataLength"":1099},{""requestId"":""67582.3"",""url"":""https://depth.lab-ish.com/assets/app-medium.css"",""type"":""Stylesheet"",""status"":""success"",""errorText"":null,""encodedDataLength"":148},{""requestId"":""67582.4"",""url"":""https://depth.lab-ish.com/assets/medium_1.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67582.5"",""url"":""https://depth.lab-ish.com/assets/medium_2.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67582.6"",""url"":""https://depth.lab-ish.com/assets/medium_3.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67582.7"",""url"":""https://depth.lab-ish.com/assets/medium_4.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67582.8"",""url"":""https://depth.lab-ish.com/assets/medium_5.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67582.9"",""url"":""https://depth.lab-ish.com/assets/medium_6.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67582.10"",""url"":""https://depth.lab-ish.com/assets/medium_7.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67582.11"",""url"":""https://depth.lab-ish.com/assets/medium_8.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67582.12"",""url"":""https://depth.lab-ish.com/assets/medium_9.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67582.13"",""url"":""https://depth.lab-ish.com/assets/app-medium.js"",""type"":""Script"",""status"":""success"",""errorText"":null,""encodedDataLength"":110}]"
tc_profile,prefail,Medium,57,244.00,108.00,14,0,"[{""requestId"":""76FDA4D3E96F9143BCBE63332BC61578"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""44A5B0AA582AFF2D4144CB261A010EA2"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""6AD89649FA00BE3AD21A2206B6221220"",""url"":""https://depth.lab-ish.com/"",""type"":""Document"",""status"":""success"",""errorText"":null,""encodedDataLength"":1099},{""requestId"":""67586.3"",""url"":""https://depth.lab-ish.com/assets/app-medium.css"",""type"":""Stylesheet"",""status"":""success"",""errorText"":null,""encodedDataLength"":148},{""requestId"":""67586.4"",""url"":""https://depth.lab-ish.com/assets/medium_1.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67586.5"",""url"":""https://depth.lab-ish.com/assets/medium_2.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67586.6"",""url"":""https://depth.lab-ish.com/assets/medium_3.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67586.7"",""url"":""https://depth.lab-ish.com/assets/medium_4.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67586.8"",""url"":""https://depth.lab-ish.com/assets/medium_5.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67586.9"",""url"":""https://depth.lab-ish.com/assets/medium_6.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67586.10"",""url"":""https://depth.lab-ish.com/assets/medium_7.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67586.11"",""url"":""https://depth.lab-ish.com/assets/medium_8.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67586.12"",""url"":""https://depth.lab-ish.com/assets/medium_9.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67586.13"",""url"":""https://depth.lab-ish.com/assets/app-medium.js"",""type"":""Script"",""status"":""success"",""errorText"":null,""encodedDataLength"":110}]"
tc_profile,prefail,Medium,58,152.00,100.00,14,0,"[{""requestId"":""DCC30C0097CC7A5CD86ADF027ED14063"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""4B2A816ADDC722464A9E6E8ED5C19FC8"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""27C603D9499BA860B92F63504A20959E"",""url"":""https://depth.lab-ish.com/"",""type"":""Document"",""status"":""success"",""errorText"":null,""encodedDataLength"":1099},{""requestId"":""67593.3"",""url"":""https://depth.lab-ish.com/assets/app-medium.css"",""type"":""Stylesheet"",""status"":""success"",""errorText"":null,""encodedDataLength"":148},{""requestId"":""67593.4"",""url"":""https://depth.lab-ish.com/assets/medium_1.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67593.5"",""url"":""https://depth.lab-ish.com/assets/medium_2.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67593.6"",""url"":""https://depth.lab-ish.com/assets/medium_3.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67593.7"",""url"":""https://depth.lab-ish.com/assets/medium_4.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67593.8"",""url"":""https://depth.lab-ish.com/assets/medium_5.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67593.9"",""url"":""https://depth.lab-ish.com/assets/medium_6.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67593.10"",""url"":""https://depth.lab-ish.com/assets/medium_7.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67593.11"",""url"":""https://depth.lab-ish.com/assets/medium_8.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67593.12"",""url"":""https://depth.lab-ish.com/assets/medium_9.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67593.13"",""url"":""https://depth.lab-ish.com/assets/app-medium.js"",""type"":""Script"",""status"":""success"",""errorText"":null,""encodedDataLength"":110},{""requestId"":""67593.25"",""url"":""https://depth.lab-ish.com/favicon.ico"",""type"":""Other"",""status"":""pending"",""errorText"":null,""encodedDataLength"":null}]"
tc_profile,prefail,Medium,59,224.00,124.00,14,0,"[{""requestId"":""79264B80C6B71703248EB496C3867DC1"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""A4D73270E11D5BB6DF2C73139B3B14A0"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""EB89651C65273635F95C6FE43FBD6CDB"",""url"":""https://depth.lab-ish.com/"",""type"":""Document"",""status"":""success"",""errorText"":null,""encodedDataLength"":1099},{""requestId"":""67597.3"",""url"":""https://depth.lab-ish.com/assets/app-medium.css"",""type"":""Stylesheet"",""status"":""success"",""errorText"":null,""encodedDataLength"":148},{""requestId"":""67597.4"",""url"":""https://depth.lab-ish.com/assets/medium_1.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67597.5"",""url"":""https://depth.lab-ish.com/assets/medium_2.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67597.6"",""url"":""https://depth.lab-ish.com/assets/medium_3.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67597.7"",""url"":""https://depth.lab-ish.com/assets/medium_4.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67597.8"",""url"":""https://depth.lab-ish.com/assets/medium_5.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67597.9"",""url"":""https://depth.lab-ish.com/assets/medium_6.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67597.10"",""url"":""https://depth.lab-ish.com/assets/medium_7.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67597.11"",""url"":""https://depth.lab-ish.com/assets/medium_8.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67597.12"",""url"":""https://depth.lab-ish.com/assets/medium_9.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67597.13"",""url"":""https://depth.lab-ish.com/assets/app-medium.js"",""type"":""Script"",""status"":""success"",""errorText"":null,""encodedDataLength"":110},{""requestId"":""67597.25"",""url"":""https://depth.lab-ish.com/favicon.ico"",""type"":""Other"",""status"":""pending"",""errorText"":null,""encodedDataLength"":null}]"
tc_profile,prefail,Medium,60,168.00,116.00,14,0,"[{""requestId"":""512A50445836E9F503E04A04755A269E"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""FD0A770841CD7CC7DDED08BA14B32C76"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""F836E30B7CCE363A5788AD52B97F27BA"",""url"":""https://depth.lab-ish.com/"",""type"":""Document"",""status"":""success"",""errorText"":null,""encodedDataLength"":1099},{""requestId"":""67604.3"",""url"":""https://depth.lab-ish.com/assets/app-medium.css"",""type"":""Stylesheet"",""status"":""success"",""errorText"":null,""encodedDataLength"":148},{""requestId"":""67604.4"",""url"":""https://depth.lab-ish.com/assets/medium_1.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67604.5"",""url"":""https://depth.lab-ish.com/assets/medium_2.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67604.6"",""url"":""https://depth.lab-ish.com/assets/medium_3.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67604.7"",""url"":""https://depth.lab-ish.com/assets/medium_4.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67604.8"",""url"":""https://depth.lab-ish.com/assets/medium_5.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67604.9"",""url"":""https://depth.lab-ish.com/assets/medium_6.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67604.10"",""url"":""https://depth.lab-ish.com/assets/medium_7.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67604.11"",""url"":""https://depth.lab-ish.com/assets/medium_8.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67604.12"",""url"":""https://depth.lab-ish.com/assets/medium_9.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67604.13"",""url"":""https://depth.lab-ish.com/assets/app-medium.js"",""type"":""Script"",""status"":""success"",""errorText"":null,""encodedDataLength"":110}]"
tc_profile,prefail,Medium,61,128.00,112.00,14,0,"[{""requestId"":""FDD77F99F3891E4A5A06A82F0E791506"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""0CD0FC2B43D5C3E74BDF8FFB89FDD46C"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""085392F1DD65D79C8668F6941CBC1995"",""url"":""https://depth.lab-ish.com/"",""type"":""Document"",""status"":""success"",""errorText"":null,""encodedDataLength"":1099},{""requestId"":""67611.3"",""url"":""https://depth.lab-ish.com/assets/app-medium.css"",""type"":""Stylesheet"",""status"":""success"",""errorText"":null,""encodedDataLength"":148},{""requestId"":""67611.4"",""url"":""https://depth.lab-ish.com/assets/medium_1.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67611.5"",""url"":""https://depth.lab-ish.com/assets/medium_2.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67611.6"",""url"":""https://depth.lab-ish.com/assets/medium_3.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67611.7"",""url"":""https://depth.lab-ish.com/assets/medium_4.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67611.8"",""url"":""https://depth.lab-ish.com/assets/medium_5.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67611.9"",""url"":""https://depth.lab-ish.com/assets/medium_6.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67611.10"",""url"":""https://depth.lab-ish.com/assets/medium_7.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67611.11"",""url"":""https://depth.lab-ish.com/assets/medium_8.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67611.12"",""url"":""https://depth.lab-ish.com/assets/medium_9.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215428},{""requestId"":""67611.13"",""url"":""https://depth.lab-ish.com/assets/app-medium.js"",""type"":""Script"",""status"":""success"",""errorText"":null,""encodedDataLength"":110},{""requestId"":""67611.25"",""url"":""https://depth.lab-ish.com/favicon.ico"",""type"":""Other"",""status"":""pending"",""errorText"":null,""encodedDataLength"":null}]"
tc_profile,prefail,Medium,62,192.00,108.00,14,0,"[{""requestId"":""1280511CE527633EB6D6F3969E33BE19"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""753049A69B0BF70F01F73B2977AB5DBF"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""6E774ED885F78C443661BDEC6365D442"",""url"":""https://depth.lab-ish.com/"",""type"":""Document"",""status"":""success"",""errorText"":null,""encodedDataLength"":1099},{""requestId"":""67615.3"",""url"":""https://depth.lab-ish.com/assets/app-medium.css"",""type"":""Stylesheet"",""status"":""success"",""errorText"":null,""encodedDataLength"":148},{""requestId"":""67615.4"",""url"":""https://depth.lab-ish.com/assets/medium_1.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67615.5"",""url"":""https://depth.lab-ish.com/assets/medium_2.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67615.6"",""url"":""https://depth.lab-ish.com/assets/medium_3.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67615.7"",""url"":""https://depth.lab-ish.com/assets/medium_4.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67615.8"",""url"":""https://depth.lab-ish.com/assets/medium_5.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215428},{""requestId"":""67615.9"",""url"":""https://depth.lab-ish.com/assets/medium_6.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67615.10"",""url"":""https://depth.lab-ish.com/assets/medium_7.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215428},{""requestId"":""67615.11"",""url"":""https://depth.lab-ish.com/assets/medium_8.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67615.12"",""url"":""https://depth.lab-ish.com/assets/medium_9.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67615.13"",""url"":""https://depth.lab-ish.com/assets/app-medium.js"",""type"":""Script"",""status"":""success"",""errorText"":null,""encodedDataLength"":110},{""requestId"":""67615.25"",""url"":""https://depth.lab-ish.com/favicon.ico"",""type"":""Other"",""status"":""pending"",""errorText"":null,""encodedDataLength"":null}]"
